emo	val	name	sentence
sad	-2.0	sample_00002185	李奎：我们离婚吧。
worried	-1.75	sample_00002591	那怎么办？
happy	1.75	sample_00005206	哦，正是：告诉我，是什么呀。
happy	0.75	sample_00005222	他，是我，在三千多场当中。
angry	-3.5	sample_00002807	活该，你嫁不出去。
neutral	-0.25	sample_00001077	是该好好地汇报一下，起码让公司明白，这是一个严峻。
neutral	-2.0	sample_00006130	最主要的，就是，因为你整过容吗？
worried	-1.75	sample_00004512	你妈，她怎么会不认识我呢？
surprise	-1.0	sample_00006778	闭行呀。
sad	-1.0	sample_00005603	果然。
angry	-1.25	sample_00005354	这眼看就成一家人了，见个面，怎么了？
neutral	-0.5	sample_00003223	我没有，我老婆挣得多，所以就辞了。
happy	2.5	sample_00001199	你人这么好，一定会找到一个爱你的人。
worried	-0.25	sample_00003025	但是，有件事，我还必须得跟你。
happy	2.0	sample_00002096	你看，我这个脑子呀。
neutral	0.75	sample_00001246	有你这句话，我们大家就放心了。
sad	-2.0	sample_00002255	爸，儿子，不孝，不能给您。
angry	-2.5	sample_00004985	你现在成天都关着机，要么就不在服务区，都是怕李儿给你打电话。
neutral	0.5	sample_00006601	我喜欢你那种直来直去的性格，对朋友又那么仗义。
sad	-3.25	sample_00003326	我觉得，我现在自己就是个囚犯，我一点自由都没有。我一点自由都没有。
neutral	-0.25	sample_00002189	另外，今天在公园里跟你说的话，你还记得？
happy	2.25	sample_00003886	那就好，那就好，别光顾着吃。
neutral	-0.75	sample_00004894	那就从你说出话，能不挨打？开始。
neutral	-0.25	sample_00004970	这徐若云什么来头？
worried	-1.0	sample_00006665	不能再让他们老为我这事担心了。
sad	-3.75	sample_00005345	嗯。你。
neutral	0.25	sample_00002546	医药费，你就别担心了。
happy	1.0	sample_00003626	之前，你见过，在酒会上。
happy	2.25	sample_00003335	
happy	2.25	sample_00003332	然后，我都觉得，我哪哪都。
neutral	-1.25	sample_00000204	解决了燃眉之急，但是，之后的医药费，就要樊大姐自己想办法了，她：要是能借到钱，我可以。
happy	2.25	sample_00004945	阿姨，我今天来，是想。
worried	-2.5	sample_00004249	是啊，怎么一门都没考好呢？您说，这可怎么办啊？
neutral	1.75	sample_00004052	就是经得风雨，见的世面，那太多了，没有，我承受不了的事。
sad	-1.75	sample_00002257	算了，咱，咱不说这个。
angry	-1.75	sample_00002987	什么情况？这是。
neutral	0.75	sample_00006729	反正，我周末也没。
happy	1.5	sample_00003673	总归会有，磕磕胖胖的，把话说开了，就好了。
surprise	-0.75	sample_00002389	本身一变，成为一代侨领。
angry	-1.5	sample_00004572	我把他抽，给抽，骂了一顿。
neutral	-1.0	sample_00006320	我想问问你，你是不是早就知道，我在你餐厅工作？
angry	-2.5	sample_00006884	不管我走到哪儿，看到的都是笑脸，听到的都是好话，就这么，一夜之间，所有人见了我，都怪不怪样的。我这心里，能好受吗？
angry	-3.0	sample_00003329	是不是，我没有资格吃两个蛋？
neutral	0.0	sample_00001563	我是认真的，既然，你在这儿，不。
sad	-3.25	sample_00000068	你们老房家，不能把我扫地出门哪。
angry	-2.5	sample_00004245	我告诉你，老二，咱们能活到今天，靠的是什么。
happy	1.75	sample_00000732	你不知道，这些熟悉的味道，回到嘴里，有什么感觉，那是什么。
sad	-1.75	sample_00000907	三好女婿，从来都是：媳妇，骂，我，骂，我，不敢，骂她，骂，买盆酱油。
surprise	1.0	sample_00001806	行啊，你别看你这小身板，劲还挺大，就刚才那狂犬病，连程大夫都搞定不了，你，咔咔两。
worried	-1.25	sample_00006255	我心里还是不踏实。
neutral	0.0	sample_00001361	尽快给他们答复。杰：那个项目，我希望得到。
happy	2.5	sample_00005004	别扯了。
happy	2.0	sample_00004735	我是多美，多烂的，记忆，都不会改变的。
angry	-3.0	sample_00000025	床位有多紧张？你一个没病的人，天天站着一张床，你知道有多少有病的人进不来。
neutral	-0.5	sample_00006060	我做头等操，是我自己花钱，你做头等操，你有钱吗？
worried	-0.75	sample_00001569	可是，前期的推广已经进行了，如果现在突然叫停，会不会对公司。
angry	-1.75	sample_00006161	黄伟燕：你看不上，人家，你直接跟人说。
happy	2.25	sample_00003104	完了，完了，还说不喜欢我呢！你看看他，那。
worried	0.25	sample_00002492	看起来精神不太好，昨天晚上没睡。好。啊，来。
happy	1.0	sample_00005322	跟不上潮流了，还是年轻好啊。
sad	-2.0	sample_00004553	宋：总结都写不出来，只能默默地做点杂事，工。上司条件了。
angry	-4.25	sample_00004429	我问：你：混蛋！你放了我。
surprise	2.0	sample_00003500	没有，你，还真想见我。
angry	-3.25	sample_00005284	你看不够，今天跟这个年，糊，明天跟那个年。
surprise	-0.5	sample_00003580	真的怪不得我，老师。
neutral	-1.75	sample_00004050	我：看是没救了，你，还。
sad	-0.5	sample_00003260	嗯。
angry	-0.75	sample_00001524	按理，就去，好好当个医生，给我看看。
surprise	-2.5	sample_00000293	开了。
worried	-2.0	sample_00002968	不是你说，要说能帮，咱们，肯定是：这事得帮。
neutral	-1.0	sample_00002315	那个，就是想跟你说两句话。
angry	-3.5	sample_00007000	你会死得很惨。
happy	1.75	sample_00000451	那，我必须祝你，卖出一个好价钱来。
angry	-2.0	sample_00002152	请你出去。
neutral	0.5	sample_00002564	你真知道，为别人。
worried	-1.25	sample_00000795	小南，最近，总因为这件事情麻烦你，可能是，我，真的不适合当什么。
angry	-2.0	sample_00000819	为什么不提前说呀？就好歹让我有个心理。准。
worried	-1.75	sample_00005669	一直持续下去的话，那我们的这些病患。
happy	2.25	sample_00001181	你的幸福，就是我的幸福。
neutral	-0.25	sample_00000167	所以，我第一次跟你吃饭，也是为了要感谢你。
sad	-3.0	sample_00006174	再碰到这种事。
happy	2.0	sample_00005933	你看看，你这。
neutral	0.25	sample_00004748	但我发现，做事真的是需要窍门，就像你上门。
sad	-2.25	sample_00002558	可是，他现在对高剑林还有感情。
angry	-2.5	sample_00006598	袁松：你干。
angry	-2.0	sample_00006135	你别跟我废话了，我要是不当院长夫人了，才会被人瞧。
neutral	-0.25	sample_00005154	到此为止了。啊。
angry	-2.75	sample_00001018	有什么不一样的呀。
neutral	0.5	sample_00005924	省大事！而且呀，我要是做成了，最好，做不成的话，这公司也没有什么影响。
angry	-4.75	sample_00002826	什么？喜欢吗？你是？把我伤口扒开，网上散盐。
worried	0.5	sample_00006817	别嫌你爸唠叨，啊！毛医生啊，人真的不错。
worried	-1.0	sample_00002070	我知道，你习惯一个人干，可。这次。
angry	-3.75	sample_00004082	现在，已经有孩子了，我一定会努力，做好一个好爸爸。
neutral	0.0	sample_00003258	那。弟兄们，尽心，尽力！其实。
neutral	0.0	sample_00001782	我问：樊小姐，拍这张照片的时候，你是不是。
happy	1.0	sample_00002248	怕什么？怕！时间长啊，就不怕。
angry	-1.5	sample_00006990	你还记得昨天晚上，你说了什么话，做了什么事吗？
surprise	-0.25	sample_00006372	好。
happy	2.25	sample_00005185	还有，我纯洁的双眼呀。
neutral	-0.25	sample_00005234	别人：不会，但是，对老谭吧，我嫉妒，嫉妒他参与了你那么多。
worried	-0.25	sample_00000169	我：怎么说，你，就是不听呢？你。
happy	1.0	sample_00002876	末吧，所以，在那之前，我就得天天乖乖回家。
sad	-3.0	sample_00000531	不了解，你，不知道，我为什么一定要去产科，为什么一定要留下来。我们家那个地方，穷，从小上学校，走，世界里的。
sad	-2.25	sample_00002873	所以，我一直都知道自己。
neutral	-1.0	sample_00003730	所以，你一定知道，肇事的车辆。
surprise	0.0	sample_00006108	偷生卡，工作。
sad	-3.25	sample_00004101	离婚，也没那么容易，毕竟，在一起过了期。
neutral	-0.5	sample_00005655	祥：哥哥。
happy	3.0	sample_00000885	把这个送给爷爷，但他每天看着，爷爷的，病，也会好的。
worried	1.0	sample_00002094	你的腿伤还没好呢。
angry	-2.25	sample_00006429	别跟我嬉皮笑脸的，我问：你，是不是？姚乐乐？告诉你。
neutral	0.0	sample_00000450	将来，你会怎么样？不知道。
neutral	-1.25	sample_00002589	咱们商量一下，你跟我回国。
happy	1.0	sample_00001288	
sad	-2.0	sample_00006175	您去找您了？我叮嘱他两次，说：找您。
worried	-0.75	sample_00004317	川军：作为你的朋友，这个事情，我必须得说。
worried	-1.0	sample_00000291	什么事啊？不会有人催我怀孕。
sad	-3.75	sample_00004108	姐，和我，这辈子，对不？
sad	-1.0	sample_00005463	那，我确实有点自私。
neutral	0.25	sample_00001525	提高燃油效率，高。科技都。
worried	-1.5	sample_00001526	但是，我们俩差十三岁。
sad	-1.0	sample_00005974	我真的不明白，我姥姥为什么那么做。
surprise	1.5	sample_00005231	什么？你要结婚了？
happy	2.0	sample_00005856	我想到他第一次跟我约货，就跟我表白了，我一激动。
happy	1.25	sample_00001925	
worried	-1.75	sample_00004404	文静，作为你的朋友，我真的劝你离他远。
happy	2.5	sample_00001072	那。好吧。
happy	0.75	sample_00005619	偶尔化黄。
worried	0.0	sample_00005631	最忌讳这些，我想，一定会查个。
angry	-2.75	sample_00000855	错啊！我：骗你什么了？孩子：是。
neutral	0.75	sample_00006044	最好早一点，我已经约好了，郝大夫。
happy	2.0	sample_00005282	
surprise	1.25	sample_00000813	那个。
happy	2.5	sample_00000492	哈哈。
worried	-2.25	sample_00004016	我：跟大夫：对不起，我没想。
worried	-1.5	sample_00003348	樊姐：她情绪不太好，还追问：我：是不是跟你说了什么。
neutral	-0.5	sample_00006888	你吃什么？国家？还是咱们。
happy	1.75	sample_00006783	那，陛下，以后，我是不是二十四小时？
sad	-1.75	sample_00000249	那么好，他怎么能这样呢？要不是你，我。
happy	2.25	sample_00006388	试。什么？试。
sad	-4.0	sample_00001304	妈，我答应了你，要跟你生一大群孩子。
neutral	1.25	sample_00004687	真心喜欢加何娜，以前当大厨，是为了我妈妈。
neutral	0.25	sample_00001058	自从上一次和你见面之后，啊，我已经打算将我的事业重心。
happy	1.25	sample_00003066	
angry	-2.0	sample_00005765	不能去弄，心行饿。
neutral	0.0	sample_00002890	哎。
neutral	-0.75	sample_00002408	白把子：兄弟，这么多年，一个过了轮，马哨，有什么话想对大哥说？
worried	-0.75	sample_00003565	以后，跟家属说话，稍微注意一点，一不小心，就被他们抓着。
angry	-2.5	sample_00000845	你再动一下，试试。
angry	-0.5	sample_00006069	是。跟那个桃子吗？
worried	1.25	sample_00004380	苏小姐，您是哪里？
neutral	0.25	sample_00004271	说：行，他以后就跟着你了，不是？这孩子早晚得上大学嘛，上了大学的，肯定是住校，也就是周末，可能回来，跟你近乎，近，就麻烦你。
happy	2.5	sample_00006655	我就知道，你喜欢。
happy	2.75	sample_00001549	人都开门了。
angry	-3.25	sample_00001619	你又不喝水，强摁头啊。
sad	-2.25	sample_00004649	行，行，当，我什么都没说，行吧。
happy	1.25	sample_00003978	楠楠：妈，我能有什么事啊？您不说了吗？我：酒量差，我就是想练练。
happy	1.75	sample_00005090	樊姐。
worried	-1.0	sample_00001885	儿子，你现在的情况。
sad	-0.25	sample_00004800	你还是会有一点儿，就是挺绝望的那种感觉。
worried	-0.75	sample_00000670	不，特立的，才是绝大多数，但是，你别跟魏兄说，这些都是我说的，不然，他下次请客吃。
happy	1.75	sample_00005300	行，反正有机会，你们就见呗！啊。
happy	2.25	sample_00007009	吃点再说嘛，等明天的时候，你有空。
happy	2.0	sample_00006564	不会，不会，不会，不会。
neutral	-0.75	sample_00001356	不，是我，我饿。
happy	0.75	sample_00006321	是啊，您没想想，那。
angry	-2.0	sample_00006091	我：妈：说得真对，你这人，就是极端自私。
sad	-1.5	sample_00003277	你觉得，感情，可以完全用来当作交换现实的筹码吗？
happy	2.25	sample_00000680	昨晚托，忘了。好。好。
happy	1.75	sample_00003001	他，是为令人尊敬的先生。
sad	-2.0	sample_00002238	在墓地里，我才明白，说，别人很容易，要改变自己，很难。
