emo	val	name	sentence
angry	-2.5	sample_00006884	不管我走到哪儿看到的都是笑脸听到的都是好话就这么一夜之间所有人见了我都怪不怪样的我这心里能好受吗
angry	-3.0	sample_00003329	是不是我没有资格吃两个蛋
neutral	0.0	sample_00001563	我是认真的既然你在这儿不
sad	-3.25	sample_00000068	你们老房家不能把我扫地出门哪
angry	-2.5	sample_00004245	我告诉你老二咱们能活到今天靠的是什么
happy	1.75	sample_00000732	你不知道这些熟悉的味道回到嘴里有什么感觉那是什么
sad	-1.75	sample_00000907	三好女婿从来都是媳妇骂我骂我不敢骂她骂买盆酱油
surprise	1.0	sample_00001806	行啊你别看你这小身板劲还挺大就刚才那狂犬病连程大夫都搞定不了你咔咔两
worried	-1.25	sample_00006255	我心里还是不踏实
neutral	0.0	sample_00001361	尽快给他们答复杰那个项目我希望得到
happy	2.5	sample_00005004	别扯了
happy	2.0	sample_00004735	我是多美多烂的记忆都不会改变的
angry	-3.0	sample_00000025	床位有多紧张你一个没病的人天天站着一张床你知道有多少有病的人进不来
neutral	-0.5	sample_00006060	我做头等操是我自己花钱你做头等操你有钱吗
worried	-0.75	sample_00001569	可是前期的推广已经进行了如果现在突然叫停会不会对公司
angry	-1.75	sample_00006161	黄伟燕你看不上人家你直接跟人说
happy	2.25	sample_00003104	完了完了还说不喜欢我呢你看看他那
worried	0.25	sample_00002492	看起来精神不太好昨天晚上没睡好啊来
happy	1.0	sample_00005322	跟不上潮流了还是年轻好啊
sad	-2.0	sample_00004553	宋总结都写不出来只能默默地做点杂事工上司条件了
angry	-4.25	sample_00004429	我问你混蛋你放了我
surprise	2.0	sample_00003500	没有你还真想见我
angry	-3.25	sample_00005284	你看不够今天跟这个年糊明天跟那个年
surprise	-0.5	sample_00003580	真的怪不得我老师
neutral	-1.75	sample_00004050	我看是没救了你还
sad	-0.5	sample_00003260	嗯
angry	-0.75	sample_00001524	按理就去好好当个医生给我看看
surprise	-2.5	sample_00000293	开了
worried	-2.0	sample_00002968	不是你说要说能帮咱们肯定是这事得帮
neutral	-1.0	sample_00002315	那个就是想跟你说两句话
angry	-3.5	sample_00007000	你会死得很惨
happy	1.75	sample_00000451	那我必须祝你卖出一个好价钱来
angry	-2.0	sample_00002152	请你出去
neutral	0.5	sample_00002564	你真知道为别人
worried	-1.25	sample_00000795	小南最近总因为这件事情麻烦你可能是我真的不适合当什么
angry	-2.0	sample_00000819	为什么不提前说呀就好歹让我有个心理准
worried	-1.75	sample_00005669	一直持续下去的话那我们的这些病患
happy	2.25	sample_00001181	你的幸福就是我的幸福
neutral	-0.25	sample_00000167	所以我第一次跟你吃饭也是为了要感谢你
sad	-3.0	sample_00006174	再碰到这种事
happy	2.0	sample_00005933	你看看你这
neutral	0.25	sample_00004748	但我发现做事真的是需要窍门就像你上门
sad	-2.25	sample_00002558	可是他现在对高剑林还有感情
angry	-2.5	sample_00006598	袁松你干
angry	-2.0	sample_00006135	你别跟我废话了我要是不当院长夫人了才会被人瞧
neutral	-0.25	sample_00005154	到此为止了啊
angry	-2.75	sample_00001018	有什么不一样的呀
neutral	0.5	sample_00005924	省大事而且呀我要是做成了最好做不成的话这公司也没有什么影响
angry	-4.75	sample_00002826	什么喜欢吗你是把我伤口扒开网上散盐
worried	0.5	sample_00006817	别嫌你爸唠叨啊毛医生啊人真的不错
worried	-1.0	sample_00002070	我知道你习惯一个人干可这次
angry	-3.75	sample_00004082	现在已经有孩子了我一定会努力做好一个好爸爸
neutral	0.0	sample_00003258	那弟兄们尽心尽力其实
neutral	0.0	sample_00001782	我问樊小姐拍这张照片的时候你是不是
happy	1.0	sample_00002248	怕什么怕时间长啊就不怕
angry	-1.5	sample_00006990	你还记得昨天晚上你说了什么话做了什么事吗
surprise	-0.25	sample_00006372	好
happy	2.25	sample_00005185	还有我纯洁的双眼呀
neutral	-0.25	sample_00005234	别人不会但是对老谭吧我嫉妒嫉妒他参与了你那么多
worried	-0.25	sample_00000169	我怎么说你就是不听呢你
happy	1.0	sample_00002876	末吧所以在那之前我就得天天乖乖回家
sad	-3.0	sample_00000531	不了解你不知道我为什么一定要去产科为什么一定要留下来我们家那个地方穷从小上学校走世界里的
sad	-2.25	sample_00002873	所以我一直都知道自己
neutral	-1.0	sample_00003730	所以你一定知道肇事的车辆
surprise	0.0	sample_00006108	偷生卡工作
sad	-3.25	sample_00004101	离婚也没那么容易毕竟在一起过了期
neutral	-0.5	sample_00005655	祥哥哥
happy	3.0	sample_00000885	把这个送给爷爷但他每天看着爷爷的病也会好的
worried	1.0	sample_00002094	你的腿伤还没好呢
angry	-2.25	sample_00006429	别跟我嬉皮笑脸的我问你是不是姚乐乐告诉你
neutral	0.0	sample_00000450	将来你会怎么样不知道
neutral	-1.25	sample_00002589	咱们商量一下你跟我回国
happy	1.0	sample_00001288	
sad	-2.0	sample_00006175	您去找您了我叮嘱他两次说找您
worried	-0.75	sample_00004317	川军作为你的朋友这个事情我必须得说
worried	-1.0	sample_00000291	什么事啊不会有人催我怀孕
sad	-3.75	sample_00004108	姐和我这辈子对不
sad	-1.0	sample_00005463	那我确实有点自私
neutral	0.25	sample_00001525	提高燃油效率高科技都
worried	-1.5	sample_00001526	但是我们俩差十三岁
sad	-1.0	sample_00005974	我真的不明白我姥姥为什么那么做
surprise	1.5	sample_00005231	什么你要结婚了
happy	2.0	sample_00005856	我想到他第一次跟我约货就跟我表白了我一激动
happy	1.25	sample_00001925	
worried	-1.75	sample_00004404	文静作为你的朋友我真的劝你离他远
happy	2.5	sample_00001072	那好吧
happy	0.75	sample_00005619	偶尔化黄
worried	0.0	sample_00005631	最忌讳这些我想一定会查个
angry	-2.75	sample_00000855	错啊我骗你什么了孩子是
neutral	0.75	sample_00006044	最好早一点我已经约好了郝大夫
happy	2.0	sample_00005282	
surprise	1.25	sample_00000813	那个
happy	2.5	sample_00000492	哈哈
worried	-2.25	sample_00004016	我跟大夫对不起我没想
worried	-1.5	sample_00003348	樊姐她情绪不太好还追问我是不是跟你说了什么
neutral	-0.5	sample_00006888	你吃什么国家还是咱们
happy	1.75	sample_00006783	那陛下以后我是不是二十四小时
sad	-1.75	sample_00000249	那么好他怎么能这样呢要不是你我
happy	2.25	sample_00006388	试什么试
sad	-4.0	sample_00001304	妈我答应了你要跟你生一大群孩子
neutral	1.25	sample_00004687	真心喜欢加何娜以前当大厨是为了我妈妈
neutral	0.25	sample_00001058	自从上一次和你见面之后啊我已经打算将我的事业重心
happy	1.25	sample_00003066	
angry	-2.0	sample_00005765	不能去弄心行饿
neutral	0.0	sample_00002890	哎
neutral	-0.75	sample_00002408	白把子兄弟这么多年一个过了轮马哨有什么话想对大哥说
worried	-0.75	sample_00003565	以后跟家属说话稍微注意一点一不小心就被他们抓着
angry	-2.5	sample_00000845	你再动一下试试
angry	-0.5	sample_00006069	是跟那个桃子吗
worried	1.25	sample_00004380	苏小姐您是哪里
neutral	0.25	sample_00004271	说行他以后就跟着你了不是这孩子早晚得上大学嘛上了大学的肯定是住校也就是周末可能回来跟你近乎近就麻烦你
happy	2.5	sample_00006655	我就知道你喜欢
happy	2.75	sample_00001549	人都开门了
angry	-3.25	sample_00001619	你又不喝水强摁头啊
sad	-2.25	sample_00004649	行行当我什么都没说行吧
happy	1.25	sample_00003978	楠楠妈我能有什么事啊您不说了吗我酒量差我就是想练练
happy	1.75	sample_00005090	樊姐
worried	-1.0	sample_00001885	儿子你现在的情况
sad	-0.25	sample_00004800	你还是会有一点儿就是挺绝望的那种感觉
worried	-0.75	sample_00000670	不特立的才是绝大多数但是你别跟魏兄说这些都是我说的不然他下次请客吃
happy	1.75	sample_00005300	行反正有机会你们就见呗啊
happy	2.25	sample_00007009	吃点再说嘛等明天的时候你有空
happy	2.0	sample_00006564	不会不会不会不会
neutral	-0.75	sample_00001356	不是我我饿
happy	0.75	sample_00006321	是啊您没想想那
angry	-2.0	sample_00006091	我妈说得真对你这人就是极端自私
sad	-1.5	sample_00003277	你觉得感情可以完全用来当作交换现实的筹码吗
happy	2.25	sample_00000680	昨晚托忘了好好
happy	1.75	sample_00003001	他是为令人尊敬的先生
sad	-2.0	sample_00002238	在墓地里我才明白说别人很容易要改变自己很难
sad	-2.75	sample_00002475	哼
neutral	-0.25	sample_00002805	在这个世界上血缘是最难以割
sad	-1.5	sample_00003136	再混蛋的爸爸也是爸爸我就怕你为了躲我跟别人结婚
sad	-0.75	sample_00001947	别多想了
angry	-1.5	sample_00005166	可他选的人选的目标错
surprise	-1.25	sample_00000034	什么
happy	2.25	sample_00005641	下午有空吗我见下午正好串修想陪小志去楼下花园玩一玩你要不要跟
angry	-4.0	sample_00006289	行啊秦招妹合着你找我就是为了掩人耳目
worried	-0.75	sample_00001612	带给人家的咱给人家也让人家说我们亏待
worried	-1.25	sample_00001627	是啊不过你也知道本身吧
happy	2.0	sample_00002249	是啊所以更该请你吃顿饭想吃什么尽管宰我但是过了这个
angry	-1.5	sample_00002530	
sad	-1.5	sample_00002265	一开始我也不相信
angry	-3.5	sample_00002776	那么不现实呢钱不重要吗钱当然重要
happy	1.5	sample_00000930	就是爸爸再给你做
neutral	-2.0	sample_00005294	错了就是错了但是问题想问你今天的事情有你的是我们
happy	1.25	sample_00001155	爸爸所有的人都希望让奶奶好不许瞎琢磨
sad	-4.75	sample_00000727	不这我要起你对不起大家对不起放德方的
sad	-2.75	sample_00006104	孩子太可怜了这一直书拿得了书拿不了笔啊拿了笔又拿不了数
surprise	-1.25	sample_00001350	哎什么好我马上来
angry	-3.25	sample_00006261	什么叫我急呀你答应了几号
neutral	-0.5	sample_00006838	却应该给我干出成绩
neutral	0.75	sample_00006133	我天哪
happy	0.0	sample_00006070	你千万别这么说我也有做得不对的地方我有话应该
neutral	-1.0	sample_00006454	这是我的全责范围我不
worried	-1.25	sample_00004503	班迪姐昨天晚上到底怎么了
angry	-3.0	sample_00006438	拿这个烤鸭嘎嘣
happy	1.75	sample_00002021	我
worried	-1.25	sample_00005200	也不让我跟你说
neutral	0.0	sample_00001514	我是在
angry	-3.25	sample_00007027	我要上班要工作
surprise	-1.0	sample_00001908	怕是三万
sad	-2.25	sample_00001845	让我让他到家里拿钱新给了他两千没想到他还要强暴我我反抗的时候失手把他给杀了
sad	-1.5	sample_00002223	陈凤死了
neutral	-1.0	sample_00002903	我也不想骗你
happy	2.0	sample_00000269	其实程大夫我真的觉得你可以出本书
neutral	-0.75	sample_00000116	今天我还就独裁了我是公司最大的股东有一票否决权我反对上市
sad	-3.5	sample_00004939	我是最后签字的人我就被上司给批了
neutral	-0.5	sample_00002368	他们过他们的我过我的我绝不干扰他们的幸福生活
angry	-2.75	sample_00005327	咱们两个人的事你也得先问我一下征求一下我的意见你再替我做决定行不行
worried	-0.25	sample_00007020	你一定要给我好好安排
sad	-0.75	sample_00005024	唉
worried	-0.75	sample_00002783	婶儿你怎么了
happy	1.5	sample_00004622	我也不是因为一起
worried	-1.75	sample_00001196	跟别人同归于尽了你让我再上哪儿逃万一爹去
happy	2.0	sample_00001765	怎么了到底你不就是来说心里话了吗
angry	-1.75	sample_00006442	今天大姨可是开了眼了碰一老疯婆子
sad	-1.75	sample_00004019	直到给我朋友最好的朋友声不吭就留在帕里的滋味吗
happy	2.0	sample_00006781	
neutral	-0.75	sample_00006508	无所谓本来这就是事实
happy	1.0	sample_00002419	
happy	4.25	sample_00004784	这太快乐啊
sad	-3.0	sample_00006182	我在上海过得跟现在没什么差别主编还让我到这里来找幸福多讽刺
neutral	0.25	sample_00002905	那是因为你不够
neutral	0.0	sample_00001571	首先我要再重申一遍我不会
neutral	0.5	sample_00006192	我说是啊
sad	-1.5	sample_00003354	我知道你心里很难受啊畏畏也是
neutral	-0.25	sample_00001576	他那个时候也在这儿
happy	1.75	sample_00000774	行知道你厉害姐希望你
neutral	-0.25	sample_00001162	没有鬼魂只有我们自己的灵魂接受拷问时自己幻想出来的心魔而已
happy	1.75	sample_00006962	按着您的要求啊条件都是他提
neutral	0.25	sample_00002197	说昌平那边要开一个新店
neutral	-0.75	sample_00000108	我为什么来宁波
sad	-2.5	sample_00002836	来来
angry	-1.75	sample_00006514	我们住的
neutral	-0.5	sample_00006520	真快
angry	-3.25	sample_00000006	我好了我不管你
worried	-1.5	sample_00000285	怎么面对一点挫折就这么
angry	-4.25	sample_00006047	凭什么让他把孩子接走啊
neutral	-1.0	sample_00001417	我知道你平时生意忙不在乎那几
neutral	-0.25	sample_00004652	不用去了我信
neutral	-0.5	sample_00002488	不了这段时间发生这么多的事情我打算找个海岛度假
angry	-3.0	sample_00006979	真够胆量竟敢大白天下午四点钟在公共场所向我行贿
neutral	-0.25	sample_00001461	所以我只能演晴怡
angry	-2.5	sample_00003883	最便宜的
angry	-2.0	sample_00001799	爱情就是这样正是因为有风险才要坚持付出就有回报那是
surprise	1.75	sample_00000195	结婚呀
worried	0.25	sample_00005713	不错了您可千万别往心里去
neutral	-0.25	sample_00000879	我们这样的家庭
worried	-1.25	sample_00004589	可万一真的有点什么事你甩手走了那家里头人多
neutral	-0.5	sample_00001744	我也这么想所以
neutral	-0.25	sample_00004811	正的肯定比我在民政局挣得多
angry	-4.25	sample_00006290	跟我商量着嘛
